datetime,Latitude,Longitude,Altitude,(m),Speed(km/h),Total distance(km)
2024-04-02 14:21:34,53.355693,-6.280375,83.0,0.0,0.769,
2024-04-02 14:21:35,53.355693,-6.280375,83.0,0.0,0.769,
2024-04-02 14:21:36,53.355693,-6.280375,83.0,0.0,0.769,
2024-04-02 14:21:37,53.355693,-6.280375,83.0,0.0,0.769,
2024-04-02 14:21:38,53.355693,-6.280375,83.0,0.0,0.769,
2024-04-02 14:21:39,53.355693,-6.280375,83.0,0.0,0.769,
2024-04-02 14:21:40,53.355693,-6.280375,83.0,0.0,0.769,
2024-04-02 14:21:41,53.355693,-6.280375,83.0,0.0,0.769,
2024-04-02 14:21:42,53.355693,-6.280375,83.0,0.0,0.769,
2024-04-02 14:21:43,53.355693,-6.280375,83.0,0.0,0.769,
2024-04-02 14:21:44,53.355693,-6.280375,83.0,0.0,0.769,
2024-04-02 14:21:45,53.355693,-6.280375,83.0,0.0,0.769,
2024-04-02 14:21:46,53.355698,-6.280389,81.0,3.8,0.77,
2024-04-02 14:21:47,53.355697,-6.280387,81.0,0.8,0.77,
2024-04-02 14:21:48,53.355694,-6.280387,81.0,1.2,0.77,
2024-04-02 14:21:49,53.355693,-6.280387,80.0,0.0,0.77,
2024-04-02 14:21:50,53.355693,-6.280387,80.0,0.0,0.77,
2024-04-02 14:21:51,53.355693,-6.280387,80.0,0.0,0.77,
2024-04-02 14:21:52,53.355693,-6.280387,80.0,0.0,0.77,
2024-04-02 14:21:53,53.355693,-6.280387,80.0,0.0,0.77,
2024-04-02 14:21:54,53.355693,-6.280387,80.0,0.0,0.77,
2024-04-02 14:21:55,53.35568,-6.280394,79.0,5.3,0.772,
2024-04-02 14:21:56,53.355675,-6.280396,79.0,2.3,0.773,
2024-04-02 14:21:57,53.355673,-6.280395,79.0,1.0,0.773,
2024-04-02 14:21:58,53.355671,-6.280391,78.0,1.2,0.773,
2024-04-02 14:21:59,53.355671,-6.280391,78.0,0.0,0.773,
2024-04-02 14:22:00,53.355671,-6.280391,78.0,0.0,0.773,
2024-04-02 14:22:01,53.355671,-6.280391,78.0,0.0,0.773,
2024-04-02 14:22:02,53.355657,-6.280375,78.0,6.7,0.775,
2024-04-02 14:22:03,53.355649,-6.280359,78.0,5.0,0.776,
2024-04-02 14:22:04,53.355638,-6.280355,80.0,4.4,0.778,
2024-04-02 14:22:05,53.355639,-6.280355,79.0,0.5,0.778,
2024-04-02 14:22:06,53.355638,-6.280354,79.0,0.3,0.778,
2024-04-02 14:22:07,53.35564,-6.280354,79.0,0.8,0.778,
2024-04-02 14:22:08,53.35564,-6.280354,79.0,0.0,0.778,
2024-04-02 14:22:09,53.35564,-6.280354,79.0,0.0,0.778,
2024-04-02 14:22:10,53.35564,-6.280354,79.0,0.0,0.778,
2024-04-02 14:22:11,53.355624,-6.280343,80.0,7.0,0.78,
2024-04-02 14:22:12,53.355614,-6.280333,80.0,4.7,0.781,
2024-04-02 14:22:13,53.35561,-6.280332,79.0,1.6,0.782,
2024-04-02 14:22:14,53.355599,-6.280334,79.0,4.5,0.783,
2024-04-02 14:22:15,53.35559,-6.280346,77.0,4.6,0.784,
2024-04-02 14:22:16,53.355592,-6.280348,76.0,1.0,0.785,
2024-04-02 14:22:17,53.355572,-6.280328,77.0,9.2,0.787,
2024-04-02 14:22:18,53.355573,-6.280333,77.0,1.1,0.787,
2024-04-02 14:22:19,53.355569,-6.280322,77.0,3.0,0.788,
2024-04-02 14:22:20,53.355564,-6.280312,78.0,3.2,0.789,
2024-04-02 14:22:21,53.355563,-6.280307,79.0,1.3,0.789,
2024-04-02 14:22:22,53.355563,-6.280307,79.0,0.0,0.789,
2024-04-02 14:22:23,53.355563,-6.280307,79.0,0.0,0.789,
2024-04-02 14:22:24,53.355563,-6.280307,79.0,0.0,0.789,
2024-04-02 14:22:25,53.355563,-6.280307,79.0,0.0,0.789,
2024-04-02 14:22:26,53.355563,-6.280307,79.0,0.0,0.789,
2024-04-02 14:22:27,53.355563,-6.280307,79.0,0.0,0.789,
2024-04-02 14:22:28,53.355563,-6.280307,79.0,0.0,0.789,
2024-04-02 14:22:29,53.355563,-6.280307,79.0,0.0,0.789,
2024-04-02 14:22:30,53.355563,-6.280307,79.0,0.0,0.789,
2024-04-02 14:22:31,53.355563,-6.280307,79.0,0.0,0.789,
2024-04-02 14:22:32,53.355563,-6.280307,79.0,0.0,0.789,
2024-04-02 14:22:33,53.355563,-6.280307,79.0,0.0,0.789,
2024-04-02 14:22:34,53.355563,-6.280307,79.0,0.0,0.789,
2024-04-02 14:22:35,53.355563,-6.280307,79.0,0.0,0.789,
2024-04-02 14:22:36,53.355563,-6.280307,79.0,0.0,0.789,
2024-04-02 14:22:37,53.355563,-6.280307,79.0,0.0,0.789,
2024-04-02 14:22:38,53.355563,-6.28031,80.0,0.8,0.79,
2024-04-02 14:22:39,53.355569,-6.280319,80.0,3.2,0.791,
2024-04-02 14:22:40,53.355573,-6.280313,81.0,2.1,0.791,
2024-04-02 14:22:41,53.355576,-6.28031,81.0,1.5,0.792,
2024-04-02 14:22:42,53.355584,-6.280312,81.0,3.2,0.792,
2024-04-02 14:22:43,53.355591,-6.280312,81.0,2.8,0.793,
2024-04-02 14:22:44,53.3556,-6.280311,81.0,3.7,0.794,
2024-04-02 14:22:45,53.355607,-6.280307,81.0,3.0,0.795,
2024-04-02 14:22:46,53.355607,-6.280309,81.0,0.3,0.795,
2024-04-02 14:22:47,53.355612,-6.280322,82.0,3.5,0.796,
2024-04-02 14:22:48,53.355617,-6.280337,82.0,4.2,0.797,
2024-04-02 14:22:49,53.355621,-6.280351,82.0,3.8,0.798,
2024-04-02 14:22:50,53.355621,-6.280351,82.0,0.0,0.798,
2024-04-02 14:22:51,53.355623,-6.280353,83.0,0.8,0.799,
2024-04-02 14:22:52,53.355622,-6.280353,83.0,0.3,0.799,
2024-04-02 14:22:53,53.355627,-6.280352,82.0,1.8,0.799,
2024-04-02 14:22:54,53.355627,-6.280351,82.0,0.0,0.799,
2024-04-02 14:22:55,53.355627,-6.280351,82.0,0.0,0.799,
2024-04-02 14:22:56,53.355627,-6.280351,82.0,0.0,0.799,
2024-04-02 14:22:57,53.355627,-6.280351,82.0,0.0,0.799,
2024-04-02 14:22:58,53.355627,-6.280351,82.0,0.0,0.799,
2024-04-02 14:22:59,53.355627,-6.280351,82.0,0.0,0.799,
2024-04-02 14:23:00,53.355627,-6.280351,82.0,0.0,0.799,
2024-04-02 14:23:01,53.355627,-6.280351,82.0,0.0,0.799,
2024-04-02 14:23:02,53.355627,-6.280351,82.0,0.0,0.799,
2024-04-02 14:23:03,53.355627,-6.280351,82.0,0.0,0.799,
2024-04-02 14:23:04,53.355627,-6.280351,82.0,0.0,0.799,
2024-04-02 14:23:05,53.355627,-6.280351,82.0,0.0,0.799,
2024-04-02 14:23:06,53.355627,-6.280351,82.0,0.0,0.799,
2024-04-02 14:23:07,53.355627,-6.280351,82.0,0.0,0.799,
2024-04-02 14:23:08,53.355627,-6.280351,82.0,0.0,0.799,
2024-04-02 14:23:09,53.355627,-6.280351,82.0,0.0,0.799,
2024-04-02 14:23:10,53.355627,-6.280351,82.0,0.0,0.799,
2024-04-02 14:23:11,53.355627,-6.280351,82.0,0.0,0.799,
2024-04-02 14:23:12,53.355627,-6.280351,82.0,0.0,0.799,
2024-04-02 14:23:13,53.355627,-6.280351,82.0,0.0,0.799,
2024-04-02 14:23:14,53.355627,-6.280351,82.0,0.0,0.799,
2024-04-02 14:23:15,53.355627,-6.280351,82.0,0.0,0.799,
2024-04-02 14:23:16,53.355623,-6.280334,81.0,4.4,0.8,
2024-04-02 14:23:17,53.355623,-6.280327,81.0,1.6,0.801,
2024-04-02 14:23:18,53.355621,-6.280317,81.0,2.7,0.802,
2024-04-02 14:23:19,53.355626,-6.280309,81.0,2.7,0.802,
2024-04-02 14:23:20,53.35563,-6.280307,81.0,1.9,0.803,
2024-04-02 14:23:21,53.35563,-6.280307,81.0,0.0,0.803,
2024-04-02 14:23:22,53.35563,-6.280307,81.0,0.0,0.803,
2024-04-02 14:23:23,53.35563,-6.280307,81.0,0.0,0.803,
2024-04-02 14:23:24,53.35563,-6.280307,81.0,0.0,0.803,
2024-04-02 14:23:25,53.35563,-6.280307,81.0,0.0,0.803,
2024-04-02 14:23:26,53.35563,-6.280307,81.0,0.0,0.803,
2024-04-02 14:23:27,53.35563,-6.280307,81.0,0.0,0.803,
2024-04-02 14:23:28,53.35563,-6.280307,81.0,0.0,0.803,
2024-04-02 14:23:29,53.35563,-6.280307,81.0,0.0,0.803,
2024-04-02 14:23:30,53.355637,-6.280302,81.0,2.9,0.804,
2024-04-02 14:23:31,53.355639,-6.280296,81.0,1.5,0.804,
2024-04-02 14:23:32,53.35564,-6.280292,81.0,1.1,0.805,
2024-04-02 14:23:33,53.355645,-6.280294,81.0,1.9,0.805,
2024-04-02 14:23:34,53.355645,-6.280294,81.0,0.0,0.805,
2024-04-02 14:23:35,53.355645,-6.280294,81.0,0.0,0.805,
2024-04-02 14:23:36,53.355645,-6.280294,81.0,0.0,0.805,
2024-04-02 14:23:37,53.355645,-6.280294,81.0,0.0,0.805,
2024-04-02 14:23:38,53.355645,-6.280294,81.0,0.0,0.805,
2024-04-02 14:23:39,53.355645,-6.280294,81.0,0.0,0.805,
2024-04-02 14:23:40,53.355646,-6.280296,81.0,0.8,0.805,
2024-04-02 14:23:41,53.355647,-6.28029,81.0,1.4,0.806,
2024-04-02 14:23:42,53.355652,-6.280295,81.0,2.4,0.806,
2024-04-02 14:23:43,53.355646,-6.280292,81.0,2.5,0.807,
2024-04-02 14:23:44,53.355644,-6.280292,81.0,0.8,0.807,
2024-04-02 14:23:45,53.355636,-6.280284,81.0,3.7,0.808,
2024-04-02 14:23:46,53.355636,-6.280284,81.0,0.3,0.808,
2024-04-02 14:23:47,53.355636,-6.280284,81.0,0.3,0.808,
2024-04-02 14:23:48,53.355642,-6.280269,81.0,4.3,0.81,
2024-04-02 14:23:49,53.355643,-6.280262,80.0,1.5,0.81,
2024-04-02 14:23:50,53.355641,-6.280255,80.0,1.9,0.811,
2024-04-02 14:23:51,53.355641,-6.280252,80.0,0.8,0.811,
2024-04-02 14:23:52,53.355641,-6.280252,80.0,0.3,0.811,
2024-04-02 14:23:53,53.355641,-6.280252,80.0,0.3,0.811,
2024-04-02 14:23:54,53.355641,-6.280252,80.0,0.3,0.811,
2024-04-02 14:23:55,53.355625,-6.280247,81.0,6.7,0.813,
2024-04-02 14:23:56,53.355625,-6.280247,81.0,0.0,0.813,
2024-04-02 14:23:57,53.355628,-6.280243,81.0,1.4,0.813,
2024-04-02 14:23:58,53.355633,-6.280246,81.0,2.2,0.814,
2024-04-02 14:23:59,53.355633,-6.280246,81.0,0.0,0.814,
2024-04-02 14:24:00,53.355633,-6.280246,81.0,0.0,0.814,
2024-04-02 14:24:01,53.355633,-6.280246,81.0,0.0,0.814,
2024-04-02 14:24:02,53.355644,-6.280273,80.0,7.9,0.816,
2024-04-02 14:24:03,53.355644,-6.280285,80.0,2.8,0.817,
2024-04-02 14:24:04,53.35564,-6.280282,80.0,2.0,0.818,
2024-04-02 14:24:05,53.355639,-6.28027,80.0,3.0,0.818,
2024-04-02 14:24:06,53.355637,-6.280263,80.0,1.7,0.819,
2024-04-02 14:24:07,53.35564,-6.280261,80.0,1.4,0.819,
2024-04-02 14:24:08,53.35564,-6.280261,80.0,0.0,0.819,
2024-04-02 14:24:09,53.35564,-6.280261,80.0,0.0,0.819,
2024-04-02 14:24:10,53.35564,-6.280261,80.0,0.0,0.819,
2024-04-02 14:24:11,53.35564,-6.280261,80.0,0.0,0.819,
2024-04-02 14:24:12,53.35564,-6.280261,80.0,0.0,0.819,
2024-04-02 14:24:13,53.35564,-6.280261,80.0,0.0,0.819,
2024-04-02 14:24:14,53.355626,-6.280271,79.0,6.0,0.821,
2024-04-02 14:24:15,53.355627,-6.280278,80.0,1.4,0.821,
2024-04-02 14:24:16,53.355631,-6.28028,80.0,1.7,0.822,
2024-04-02 14:24:17,53.355631,-6.280274,80.0,1.5,0.822,
2024-04-02 14:24:18,53.355631,-6.280274,80.0,0.0,0.822,
2024-04-02 14:24:19,53.355631,-6.280274,80.0,0.0,0.822,
2024-04-02 14:24:20,53.355636,-6.280268,80.0,2.6,0.823,
2024-04-02 14:24:21,53.355638,-6.280273,80.0,1.4,0.823,
2024-04-02 14:24:22,53.355635,-6.280272,79.0,1.2,0.824,
2024-04-02 14:24:23,53.355637,-6.280262,79.0,2.4,0.824,
2024-04-02 14:24:24,53.355638,-6.280248,79.0,3.4,0.825,
2024-04-02 14:24:25,53.35564,-6.280228,79.0,5.0,0.827,
2024-04-02 14:24:26,53.355641,-6.280213,78.0,3.6,0.828,
2024-04-02 14:24:27,53.355647,-6.280205,79.0,3.1,0.828,
2024-04-02 14:24:28,53.355648,-6.280194,79.0,2.6,0.829,
2024-04-02 14:24:29,53.355648,-6.280194,79.0,0.3,0.829,
2024-04-02 14:24:30,53.355648,-6.280194,79.0,0.3,0.829,
2024-04-02 14:24:31,53.355658,-6.280183,78.0,4.6,0.831,
2024-04-02 14:24:32,53.355656,-6.280178,78.0,1.2,0.831,
2024-04-02 14:24:33,53.355652,-6.28018,78.0,1.9,0.831,
2024-04-02 14:24:34,53.355647,-6.280184,78.0,2.1,0.832,
2024-04-02 14:24:35,53.355641,-6.280197,78.0,4.0,0.833,
2024-04-02 14:24:36,53.35564,-6.280211,78.0,3.4,0.834,
2024-04-02 14:24:37,53.35564,-6.280211,78.0,0.3,0.834,
2024-04-02 14:24:38,53.35564,-6.280211,78.0,0.3,0.834,
2024-04-02 14:24:39,53.355631,-6.28023,77.0,5.8,0.836,
2024-04-02 14:24:40,53.355625,-6.280227,77.0,2.5,0.837,
2024-04-02 14:24:41,53.355615,-6.280233,77.0,4.2,0.838,
2024-04-02 14:24:42,53.355608,-6.28023,77.0,2.8,0.839,
2024-04-02 14:24:43,53.355608,-6.28023,77.0,0.0,0.839,
2024-04-02 14:24:44,53.355608,-6.28023,77.0,0.0,0.839,
2024-04-02 14:24:45,53.355595,-6.280219,76.0,5.9,0.84,
2024-04-02 14:24:46,53.355597,-6.280216,76.0,1.2,0.841,
2024-04-02 14:24:47,53.355609,-6.280218,76.0,4.6,0.842,
2024-04-02 14:24:48,53.355611,-6.280208,75.0,2.4,0.842,
2024-04-02 14:24:49,53.355615,-6.28021,76.0,1.5,0.843,
2024-04-02 14:24:50,53.35562,-6.280218,75.0,2.8,0.844,
2024-04-02 14:24:51,53.355617,-6.280222,76.0,1.6,0.844,
2024-04-02 14:24:52,53.355613,-6.280222,76.0,1.4,0.844,
2024-04-02 14:24:53,53.355609,-6.280227,76.0,2.0,0.845,
2024-04-02 14:24:54,53.355609,-6.280231,76.0,1.0,0.845,
2024-04-02 14:24:55,53.355609,-6.280231,76.0,0.0,0.845,
2024-04-02 14:24:56,53.355609,-6.280231,76.0,0.0,0.845,
2024-04-02 14:24:57,53.355615,-6.280239,75.0,3.0,0.846,
2024-04-02 14:24:58,53.355615,-6.280245,75.0,1.5,0.847,
2024-04-02 14:24:59,53.355617,-6.280251,76.0,1.5,0.847,
2024-04-02 14:25:00,53.355621,-6.28026,76.0,2.6,0.848,
2024-04-02 14:25:01,53.355621,-6.28026,76.0,0.0,0.848,
2024-04-02 14:25:02,53.355621,-6.28026,76.0,0.0,0.848,
2024-04-02 14:25:03,53.355621,-6.28026,76.0,0.0,0.848,
2024-04-02 14:25:04,53.355629,-6.280275,76.0,4.7,0.849,
2024-04-02 14:25:05,53.355621,-6.280268,76.0,3.5,0.85,
2024-04-02 14:25:06,53.355618,-6.280263,76.0,1.8,0.85,
2024-04-02 14:25:07,53.355612,-6.280268,76.0,2.6,0.851,
2024-04-02 14:25:08,53.355608,-6.280271,76.0,1.8,0.852,
2024-04-02 14:25:09,53.355608,-6.280271,76.0,0.0,0.852,
2024-04-02 14:25:10,53.355608,-6.280271,76.0,0.0,0.852,
2024-04-02 14:25:11,53.355608,-6.280271,76.0,0.0,0.852,
2024-04-02 14:25:12,53.355594,-6.280267,76.0,5.6,0.853,
2024-04-02 14:25:13,53.355592,-6.280274,76.0,1.9,0.854,
2024-04-02 14:25:14,53.355595,-6.280281,76.0,2.1,0.854,
2024-04-02 14:25:15,53.355596,-6.280289,76.0,1.8,0.855,
2024-04-02 14:25:16,53.355594,-6.280292,76.0,1.1,0.855,
2024-04-02 14:25:17,53.355592,-6.280296,75.0,1.2,0.856,
2024-04-02 14:25:18,53.35559,-6.280294,76.0,0.8,0.856,
2024-04-02 14:25:19,53.355592,-6.280289,76.0,1.4,0.856,
2024-04-02 14:25:20,53.355599,-6.280296,75.0,3.5,0.857,
2024-04-02 14:25:21,53.355604,-6.280295,75.0,2.2,0.858,
2024-04-02 14:25:22,53.355607,-6.280293,75.0,1.3,0.858,
2024-04-02 14:25:23,53.35561,-6.280291,75.0,1.0,0.858,
2024-04-02 14:25:24,53.355606,-6.280285,75.0,2.2,0.859,
2024-04-02 14:25:25,53.355599,-6.280275,75.0,3.6,0.86,
2024-04-02 14:25:26,53.355596,-6.280273,75.0,1.4,0.86,
2024-04-02 14:25:27,53.355592,-6.280274,75.0,1.5,0.861,
2024-04-02 14:25:28,53.355589,-6.280274,75.0,1.2,0.861,
2024-04-02 14:25:29,53.355589,-6.280277,75.0,0.8,0.861,
2024-04-02 14:25:30,53.355587,-6.280275,75.0,0.8,0.861,
2024-04-02 14:25:31,53.355585,-6.280268,75.0,1.9,0.862,
2024-04-02 14:25:32,53.355587,-6.280253,75.0,3.6,0.863,
2024-04-02 14:25:33,53.355587,-6.280253,75.0,0.0,0.863,
2024-04-02 14:25:34,53.355587,-6.280253,75.0,0.0,0.863,
2024-04-02 14:25:35,53.355587,-6.280253,75.0,0.0,0.863,
2024-04-02 14:25:36,53.355587,-6.280253,75.0,0.0,0.863,
2024-04-02 14:25:37,53.355587,-6.280253,75.0,0.0,0.863,
2024-04-02 14:25:38,53.355589,-6.280269,75.0,4.1,0.864,
2024-04-02 14:25:39,53.355593,-6.280267,75.0,1.4,0.865,
2024-04-02 14:25:40,53.35559,-6.280252,75.0,3.9,0.866,
2024-04-02 14:25:41,53.355584,-6.280233,75.0,5.1,0.867,
2024-04-02 14:25:42,53.355585,-6.280224,75.0,2.1,0.868,
2024-04-02 14:25:43,53.355588,-6.280225,75.0,1.2,0.868,
2024-04-02 14:25:44,53.355592,-6.280238,74.0,3.5,0.869,
2024-04-02 14:25:45,53.355592,-6.280238,74.0,0.0,0.869,
2024-04-02 14:25:46,53.355598,-6.280235,74.0,2.5,0.87,
2024-04-02 14:25:47,53.355599,-6.280234,75.0,0.3,0.87,
2024-04-02 14:25:48,53.355603,-6.280238,75.0,2.0,0.87,
2024-04-02 14:25:49,53.355604,-6.280227,75.0,2.6,0.871,
2024-04-02 14:25:50,53.355604,-6.280227,75.0,0.0,0.871,
2024-04-02 14:25:51,53.355604,-6.280227,75.0,0.0,0.871,
2024-04-02 14:25:52,53.355604,-6.280227,75.0,0.0,0.871,
2024-04-02 14:25:53,53.355604,-6.280227,75.0,0.0,0.871,
2024-04-02 14:25:54,53.355604,-6.280227,75.0,0.0,0.871,
2024-04-02 14:25:55,53.355605,-6.28023,75.0,0.7,0.871,
2024-04-02 14:25:56,53.355601,-6.280242,75.0,3.2,0.872,
2024-04-02 14:25:57,53.355586,-6.280254,76.0,6.7,0.874,
2024-04-02 14:25:58,53.35557,-6.280243,77.0,6.9,0.876,
2024-04-02 14:25:59,53.355562,-6.280255,77.0,4.3,0.877,
2024-04-02 14:26:00,53.355557,-6.28027,78.0,3.9,0.878,
2024-04-02 14:26:01,53.355544,-6.280273,78.0,5.5,0.88,
2024-04-02 14:26:02,53.35554,-6.28029,77.0,4.3,0.881,
2024-04-02 14:26:03,53.35553,-6.280293,77.0,4.2,0.882,
2024-04-02 14:26:04,53.355527,-6.280295,77.0,1.1,0.882,
2024-04-02 14:26:05,53.355526,-6.280293,77.0,0.7,0.882,
2024-04-02 14:26:06,53.355526,-6.280295,77.0,0.5,0.883,
2024-04-02 14:26:07,53.355525,-6.280294,77.0,0.5,0.883,
2024-04-02 14:26:08,53.355525,-6.280295,77.0,0.3,0.883,
2024-04-02 14:26:09,53.355517,-6.280294,77.0,3.2,0.884,
2024-04-02 14:26:10,53.355517,-6.280294,77.0,0.0,0.884,
2024-04-02 14:26:11,53.355517,-6.280294,77.0,0.0,0.884,
2024-04-02 14:26:12,53.355517,-6.280294,77.0,0.0,0.884,
2024-04-02 14:26:13,53.355517,-6.280294,77.0,0.0,0.884,
2024-04-02 14:26:14,53.355517,-6.280294,77.0,0.0,0.884,
2024-04-02 14:26:15,53.355517,-6.280294,77.0,0.0,0.884,
2024-04-02 14:26:16,53.355517,-6.280294,77.0,0.0,0.884,
2024-04-02 14:26:17,53.355517,-6.280294,77.0,0.0,0.884,
2024-04-02 14:26:18,53.355517,-6.280294,77.0,0.0,0.884,
2024-04-02 14:26:19,53.355523,-6.280299,79.0,2.7,0.884,
2024-04-02 14:26:20,53.355528,-6.280298,79.0,2.1,0.885,
2024-04-02 14:26:21,53.355534,-6.280292,79.0,2.6,0.886,
2024-04-02 14:26:22,53.355542,-6.280286,79.0,3.6,0.887,
2024-04-02 14:26:23,53.355551,-6.280284,79.0,3.5,0.888,
2024-04-02 14:26:24,53.355559,-6.280285,79.0,3.2,0.889,
2024-04-02 14:26:25,53.355569,-6.280288,80.0,4.2,0.89,
2024-04-02 14:26:26,53.355581,-6.280294,80.0,4.8,0.891,
2024-04-02 14:26:27,53.355596,-6.280298,80.0,6.1,0.893,
2024-04-02 14:26:28,53.355609,-6.280297,80.0,5.3,0.894,
2024-04-02 14:26:29,53.355621,-6.280294,80.0,5.0,0.896,
2024-04-02 14:26:30,53.355632,-6.280292,80.0,4.3,0.897,
2024-04-02 14:26:31,53.355644,-6.28029,79.0,5.0,0.898,
2024-04-02 14:26:32,53.355659,-6.280287,79.0,6.2,0.9,
2024-04-02 14:26:33,53.355674,-6.280284,79.0,5.7,0.902,
2024-04-02 14:26:34,53.355687,-6.280285,79.0,5.4,0.903,
2024-04-02 14:26:35,53.3557,-6.280282,79.0,5.3,0.905,
2024-04-02 14:26:36,53.355712,-6.280281,79.0,4.8,0.906,
2024-04-02 14:26:37,53.355723,-6.280277,79.0,4.3,0.907,
2024-04-02 14:26:38,53.355728,-6.280276,79.0,2.1,0.908,
2024-04-02 14:26:39,53.355732,-6.280275,79.0,1.5,0.908,
2024-04-02 14:26:40,53.355734,-6.280273,80.0,0.9,0.908,
2024-04-02 14:26:41,53.355733,-6.280273,80.0,0.0,0.908,
2024-04-02 14:26:42,53.355733,-6.280273,80.0,0.0,0.908,
2024-04-02 14:26:43,53.355733,-6.280273,80.0,0.0,0.908,
2024-04-02 14:26:44,53.355733,-6.280273,80.0,0.0,0.908,
2024-04-02 14:26:45,53.355733,-6.280273,80.0,0.0,0.908,
2024-04-02 14:26:46,53.355733,-6.280273,80.0,0.0,0.908,
2024-04-02 14:26:47,53.355733,-6.280273,80.0,0.0,0.908,
2024-04-02 14:26:48,53.355733,-6.280273,80.0,0.0,0.908,
2024-04-02 14:26:49,53.355733,-6.280273,80.0,0.0,0.908,
2024-04-02 14:26:50,53.355733,-6.280273,80.0,0.0,0.908,
2024-04-02 14:26:51,53.355733,-6.280273,80.0,0.0,0.908,
2024-04-02 14:26:52,53.355733,-6.280273,80.0,0.0,0.908,
2024-04-02 14:26:53,53.355733,-6.280273,80.0,0.0,0.908,
2024-04-02 14:26:54,53.355733,-6.280273,80.0,0.0,0.908,
2024-04-02 14:26:55,53.355733,-6.280273,80.0,0.0,0.908,
2024-04-02 14:26:56,53.355733,-6.280273,80.0,0.0,0.908,
2024-04-02 14:26:57,53.355733,-6.280273,80.0,0.0,0.908,
2024-04-02 14:26:58,53.355733,-6.280273,80.0,0.0,0.908,
2024-04-02 14:26:59,53.355733,-6.280273,80.0,0.0,0.908,
2024-04-02 14:27:00,53.355733,-6.280273,80.0,0.0,0.908,
2024-04-02 14:27:01,53.355733,-6.280273,80.0,0.0,0.908,
2024-04-02 14:27:02,53.355733,-6.280273,80.0,0.0,0.908,
2024-04-02 14:27:03,53.355733,-6.280273,80.0,0.0,0.908,
2024-04-02 14:27:04,53.355733,-6.280273,80.0,0.0,0.908,
2024-04-02 14:27:05,53.355733,-6.280273,80.0,0.0,0.908,
2024-04-02 14:27:06,53.355728,-6.280274,80.0,2.0,0.909,
2024-04-02 14:27:07,53.355726,-6.280288,80.0,3.5,0.91,
2024-04-02 14:27:08,53.355722,-6.280291,80.0,1.9,0.91,
2024-04-02 14:27:09,53.355717,-6.280296,79.0,2.3,0.911,
2024-04-02 14:27:10,53.35571,-6.2803,79.0,2.8,0.912,
2024-04-02 14:27:11,53.355705,-6.280301,79.0,2.1,0.912,
2024-04-02 14:27:12,53.355705,-6.280301,79.0,0.0,0.912,
2024-04-02 14:27:13,53.355705,-6.280301,79.0,0.0,0.912,
2024-04-02 14:27:14,53.355684,-6.280305,78.0,8.5,0.915,
2024-04-02 14:27:15,53.355675,-6.280304,79.0,3.7,0.916,
2024-04-02 14:27:16,53.35566,-6.280306,79.0,5.7,0.917,
2024-04-02 14:27:17,53.355648,-6.280317,78.0,5.6,0.919,
2024-04-02 14:27:18,53.355639,-6.280319,79.0,3.6,0.92,
2024-04-02 14:27:19,53.355629,-6.280321,79.0,4.4,0.921,
2024-04-02 14:27:20,53.355619,-6.280319,78.0,3.6,0.922,
2024-04-02 14:27:21,53.355611,-6.28032,78.0,3.6,0.923,
2024-04-02 14:27:22,53.355603,-6.280322,78.0,3.1,0.924,
2024-04-02 14:27:23,53.355591,-6.280326,78.0,5.1,0.925,
2024-04-02 14:27:24,53.355584,-6.280329,78.0,2.9,0.926,
2024-04-02 14:27:25,53.355575,-6.280331,78.0,3.3,0.927,
2024-04-02 14:27:26,53.355575,-6.280332,78.0,0.0,0.927,
2024-04-02 14:27:27,53.355569,-6.280336,80.0,2.5,0.928,
2024-04-02 14:27:28,53.355569,-6.280337,80.0,0.0,0.928,
2024-04-02 14:27:29,53.355569,-6.280337,80.0,0.0,0.928,
2024-04-02 14:27:30,53.355569,-6.280337,80.0,0.0,0.928,
2024-04-02 14:27:31,53.355569,-6.280337,80.0,0.0,0.928,
2024-04-02 14:27:32,53.355569,-6.280337,80.0,0.0,0.928,
2024-04-02 14:27:33,53.355569,-6.280337,80.0,0.0,0.928,
2024-04-02 14:27:34,53.355569,-6.280337,80.0,0.0,0.928,
2024-04-02 14:27:35,53.355569,-6.280337,80.0,0.0,0.928,
2024-04-02 14:27:36,53.355569,-6.280337,80.0,0.0,0.928,
2024-04-02 14:27:37,53.355569,-6.280337,80.0,0.0,0.928,
2024-04-02 14:27:38,53.355569,-6.280337,80.0,0.0,0.928,
2024-04-02 14:27:39,53.355569,-6.280337,80.0,0.0,0.928,
2024-04-02 14:27:40,53.355569,-6.280337,80.0,0.0,0.928,
2024-04-02 14:27:41,53.355569,-6.280337,80.0,0.0,0.928,
2024-04-02 14:27:42,53.355569,-6.280337,80.0,0.0,0.928,
2024-04-02 14:27:43,53.355569,-6.280337,80.0,0.0,0.928,
2024-04-02 14:27:44,53.355569,-6.280337,80.0,0.0,0.928,
2024-04-02 14:27:45,53.355569,-6.280337,80.0,0.0,0.928,
2024-04-02 14:27:46,53.355574,-6.280342,81.0,2.2,0.928,
2024-04-02 14:27:47,53.355577,-6.28034,81.0,1.3,0.929,
2024-04-02 14:27:48,53.355579,-6.28035,81.0,2.5,0.929,
2024-04-02 14:27:49,53.355577,-6.280356,82.0,1.7,0.93,
2024-04-02 14:27:50,53.355576,-6.280361,84.0,1.2,0.93,
