time_,Latitude_,Longitude_,Altitude_m__,Speed_km_h__,TotalDistance_km_
2024-04-02 13:51:05,53.355713,-6.280298,76,0,0.09
2024-04-02 13:51:06,53.355712,-6.280319,76,5,0.091
2024-04-02 13:51:07,53.355712,-6.280318,76,0,0.091
2024-04-02 13:51:08,53.355711,-6.280318,76,0,0.091
2024-04-02 13:51:09,53.355711,-6.280319,76,0,0.091
2024-04-02 13:51:10,53.355711,-6.280319,76,0,0.091
2024-04-02 13:51:11,53.355711,-6.280319,76,0,0.091
2024-04-02 13:51:12,53.355711,-6.280319,76,0,0.091
2024-04-02 13:51:13,53.355711,-6.280319,76,0,0.091
2024-04-02 13:51:14,53.355704,-6.28031,77,3.6,0.092
2024-04-02 13:51:15,53.355706,-6.28031,77,0.5,0.092
2024-04-02 13:51:16,53.355709,-6.280317,78,2.3,0.093
2024-04-02 13:51:17,53.355708,-6.280313,78,1.3,0.093
2024-04-02 13:51:18,53.355708,-6.280306,78,1.6,0.094
2024-04-02 13:51:19,53.355707,-6.2803,78,1.4,0.094
2024-04-02 13:51:20,53.355705,-6.280302,79,1,0.095
2024-04-02 13:51:21,53.355702,-6.2803,79,1.4,0.095
2024-04-02 13:51:22,53.355702,-6.2803,79,0,0.095
2024-04-02 13:51:23,53.355702,-6.2803,79,0,0.095
2024-04-02 13:51:24,53.355702,-6.2803,79,0,0.095
2024-04-02 13:51:25,53.355702,-6.2803,79,0,0.095
2024-04-02 13:51:26,53.355702,-6.2803,79,0,0.095
2024-04-02 13:51:27,53.355702,-6.2803,79,0,0.095
2024-04-02 13:51:28,53.355702,-6.2803,79,0,0.095
2024-04-02 13:51:29,53.355702,-6.2803,79,0,0.095
2024-04-02 13:51:30,53.355702,-6.2803,79,0,0.095
2024-04-02 13:51:31,53.355702,-6.2803,79,0,0.095
2024-04-02 13:51:32,53.355702,-6.2803,79,0,0.095
2024-04-02 13:51:33,53.355702,-6.2803,79,0,0.095
2024-04-02 13:51:34,53.355694,-6.280286,78,4.6,0.096
2024-04-02 13:51:35,53.355694,-6.28028,78,1.7,0.097
2024-04-02 13:51:36,53.355694,-6.280274,78,1.3,0.097
2024-04-02 13:51:37,53.355691,-6.280275,77,1.2,0.097
2024-04-02 13:51:38,53.355691,-6.280275,77,0,0.097
2024-04-02 13:51:39,53.355691,-6.280275,77,0,0.097
2024-04-02 13:51:40,53.355688,-6.280273,77,1.1,0.098
2024-04-02 13:51:41,53.35569,-6.280273,78,1,0.098
2024-04-02 13:51:42,53.355692,-6.280273,77,0.7,0.098
2024-04-02 13:51:43,53.355692,-6.280266,77,1.8,0.099
2024-04-02 13:51:44,53.355692,-6.280266,77,0,0.099
2024-04-02 13:51:45,53.355692,-6.280266,77,0,0.099
2024-04-02 13:51:46,53.355688,-6.280264,78,1.9,0.099
2024-04-02 13:51:47,53.355687,-6.280259,78,1,0.099
2024-04-02 13:51:48,53.355686,-6.280258,77,0.8,0.1
2024-04-02 13:51:49,53.355685,-6.280257,77,0,0.1
2024-04-02 13:51:50,53.355685,-6.280257,77,0,0.1
2024-04-02 13:51:51,53.355681,-6.280266,78,2.6,0.1
2024-04-02 13:51:52,53.355678,-6.28027,78,1.6,0.101
2024-04-02 13:51:53,53.355675,-6.280265,78,1.5,0.101
2024-04-02 13:51:54,53.355676,-6.280269,78,1,0.102
2024-04-02 13:51:55,53.355676,-6.280269,78,0.3,0.102
2024-04-02 13:51:56,53.355676,-6.280269,78,0,0.102
2024-04-02 13:51:57,53.355676,-6.280269,78,0,0.102
2024-04-02 13:51:58,53.355676,-6.280269,78,0,0.102
2024-04-02 13:51:59,53.355676,-6.280269,78,0,0.102
2024-04-02 13:52:00,53.355676,-6.280269,78,0,0.102
2024-04-02 13:52:01,53.355676,-6.280269,78,0,0.102
2024-04-02 13:52:02,53.355676,-6.280269,78,0,0.102
2024-04-02 13:52:03,53.355676,-6.280269,78,0,0.102
2024-04-02 14:27:41,53.355569,-6.280337,80,0,0.928
2024-04-02 14:27:42,53.355569,-6.280337,80,0,0.928
2024-04-02 14:27:43,53.355569,-6.280337,80,0,0.928
2024-04-02 14:27:44,53.355569,-6.280337,80,0,0.928
2024-04-02 14:27:45,53.355569,-6.280337,80,0,0.928
2024-04-02 14:27:46,53.355574,-6.280342,81,2.2,0.928
2024-04-02 14:27:47,53.355577,-6.28034,81,1.3,0.929
2024-04-02 14:27:48,53.355579,-6.28035,81,2.5,0.929
2024-04-02 14:27:49,53.355577,-6.280356,82,1.7,0.93
2024-04-02 14:30:58,53.355565,-6.280341,84,0.3,1.009
2024-04-02 14:30:59,53.355565,-6.280341,84,0.3,1.009
2024-04-02 14:31:00,53.355565,-6.280341,84,0.3,1.009
2024-04-02 14:31:01,53.355565,-6.280341,84,0.3,1.009
2024-04-02 14:31:02,53.355565,-6.280341,84,0.3,1.009
2024-04-02 14:31:03,53.355573,-6.280337,84,3.2,1.01
2024-04-02 14:31:04,53.355582,-6.280344,84,4.2,1.012
2024-04-02 14:31:05,53.355591,-6.280346,83,3.3,1.012
2024-04-02 14:31:06,53.355599,-6.280349,84,3.3,1.013
2024-04-02 14:31:07,53.355605,-6.280352,84,2.7,1.014
2024-04-02 14:31:08,53.355615,-6.28035,83,3.9,1.015
2024-04-02 14:31:09,53.355623,-6.280345,83,3.5,1.016
2024-04-02 14:31:10,53.355635,-6.280347,83,5,1.018
2024-04-02 14:31:11,53.355649,-6.280345,83,5.4,1.019
2024-04-02 14:31:12,53.355662,-6.280343,83,5.3,1.021
2024-04-02 14:31:13,53.355672,-6.280339,83,4.2,1.022
2024-04-02 14:31:14,53.355685,-6.280334,83,5.4,1.023
2024-04-02 14:31:15,53.355697,-6.280329,83,4.9,1.025
2024-04-02 14:31:16,53.355708,-6.280325,83,4.4,1.026
2024-04-02 14:31:17,53.355722,-6.280316,83,6.2,1.027
2024-04-02 14:31:18,53.355736,-6.280308,82,5.8,1.029
2024-04-02 14:31:19,53.355747,-6.280305,82,4.5,1.03
2024-04-02 14:31:20,53.355756,-6.280298,82,4,1.031
2024-04-02 14:31:21,53.355767,-6.280292,83,4.5,1.033
2024-04-02 14:31:22,53.355772,-6.280296,82,2.3,1.033
