name,time,addr,device,mean,rssi,sd,sequence_number
rssi,2024-04-02 14:28:06,e45f010a7b55,rasp0,-60.7,-53,8.4504437753292,69
rssi,2024-04-02 14:28:06,e45f010a7b55,rasp0,-59.1,-46,9.50210502993942,75
rssi,2024-04-02 14:28:07,e45f010a7b55,rasp0,-57.4,-47,9.98198377077422,80
rssi,2024-04-02 14:28:08,e45f010a7b55,rasp0,-54.8,-52,7.30479294709987,85
rssi,2024-04-02 14:28:08,e45f010a7b55,rasp0,-52.7,-46,6.46606526413088,90
rssi,2024-04-02 14:28:09,e45f010a7b55,rasp0,-51.4,-56,3.8262252939418,96
rssi,2024-04-02 14:28:09,e45f010a7b55,rasp0,-50.2,-45,3.76297754444536,101
rssi,2024-04-02 14:28:10,e45f010a7b55,rasp0,-48.8,-41,4.28485705712571,107
rssi,2024-04-02 14:28:10,e45f010a7b55,rasp0,-48.5,-48,4.22492603485552,113
rssi,2024-04-02 14:28:11,e45f010a7b55,rasp0,-47.8,-44,4.33128156554154,117
rssi,2024-04-02 14:28:11,e45f010a7b55,rasp0,-47.7,-52,4.22018956920184,122
rssi,2024-04-02 14:28:12,e45f010a7b55,rasp0,-49.4,-63,6.16765757804371,128
rssi,2024-04-02 14:28:13,e45f010a7b55,rasp0,-49.6,-49,6.11882341631134,133
rssi,2024-04-02 14:28:13,e45f010a7b55,rasp0,-49.8,-54,6.22575296650935,138
rssi,2024-04-02 14:28:14,e45f010a7b55,rasp0,-50.2,-50,6.09590026165127,144
rssi,2024-04-02 14:28:14,e45f010a7b55,rasp0,-49.3,-47,5.83180932472933,149
rssi,2024-04-02 14:28:15,e45f010a7b55,rasp0,-50.3,-55,5.86600375042499,154
rssi,2024-04-02 14:28:15,e45f010a7b55,rasp0,-51.6,-54,5.0438080851674,160
rssi,2024-04-02 14:28:16,e45f010a7b55,rasp0,-52.2,-54,4.93558507170123,165
rssi,2024-04-02 14:28:16,e45f010a7b55,rasp0,-53.5,-57,4.27200187265877,170
rssi,2024-04-02 14:28:17,e45f010a7b55,rasp0,-54.2,-59,4.53431361950185,176
rssi,2024-04-02 14:28:17,e45f010a7b55,rasp0,-53.2,-53,3.45832329315812,181
rssi,2024-04-02 14:28:18,e45f010a7b55,rasp0,-53.9,-56,3.23882694814033,186
rssi,2024-04-02 14:28:19,e45f010a7b55,rasp0,-54.1,-56,3.3,193
rssi,2024-04-02 14:28:19,e45f010a7b55,rasp0,-54.8,-57,3.09192496674806,198
rssi,2024-04-02 14:28:20,e45f010a7b55,rasp0,-55.9,-58,1.81383571472171,202
rssi,2024-04-02 14:28:20,e45f010a7b55,rasp0,-56.6,-62,2.5377155080899,208
rssi,2024-04-02 14:28:21,e45f010a7b55,rasp0,-57.5,-63,3.00832179129826,214
rssi,2024-04-02 14:28:21,e45f010a7b55,rasp0,-57.9,-58,2.77308492477241,218
rssi,2024-04-02 14:30:59,e45f010a7b55,rasp0,-74,-74,0,1
rssi,2024-04-02 14:30:59,e45f010a7b55,rasp0,-72,-70,2,7
rssi,2024-04-02 14:31:00,e45f010a7b55,rasp0,-70.6666666666667,-68,2.49443825784929,12
rssi,2024-04-02 14:31:00,e45f010a7b55,rasp0,-69.75,-67,2.6809513236909,18
rssi,2024-04-02 14:31:01,e45f010a7b55,rasp0,-69.6,-69,2.41660919471891,28
rssi,2024-04-02 14:31:02,e45f010a7b55,rasp0,-68.8333333333333,-65,2.7938424357067,33
rssi,2024-04-02 14:31:02,e45f010a7b55,rasp0,-67.5714285714286,-60,4.03049599419025,38
rssi,2024-04-02 14:31:03,e45f010a7b55,rasp0,-66,-55,5.61248608016091,44
rssi,2024-04-02 14:31:03,e45f010a7b55,rasp0,-64.8888888888889,-56,6.15439218850055,49
rssi,2024-04-02 14:31:04,e45f010a7b55,rasp0,-64.3,-59,6.1,56
rssi,2024-04-02 14:31:05,e45f010a7b55,rasp0,-62.2,-53,6.01331855134916,60
rssi,2024-04-02 14:31:05,e45f010a7b55,rasp0,-60.4,-52,6.10245852095694,65
rssi,2024-04-02 14:31:06,e45f010a7b55,rasp0,-58.7,-51,6.11637147334921,70
rssi,2024-04-02 14:31:06,e45f010a7b55,rasp0,-57.7,-57,5.45985347788748,76
rssi,2024-04-02 14:31:07,e45f010a7b55,rasp0,-56.6,-58,3.97994974842648,81
rssi,2024-04-02 14:31:08,e45f010a7b55,rasp0,-55.8,-57,2.85657137141714,88
rssi,2024-04-02 14:31:08,e45f010a7b55,rasp0,-54.2,-44,4.2142615011411,92
rssi,2024-04-02 14:31:08,e45f010a7b55,rasp0,-54.5,-58,4.36463056855904,97
rssi,2024-04-02 14:31:09,e45f010a7b55,rasp0,-52.8,-39,6.32139225171164,102
rssi,2024-04-02 14:31:10,e45f010a7b55,rasp0,-51.1,-42,6.7,108
rssi,2024-04-02 14:31:10,e45f010a7b55,rasp0,-53,-72,9.19782583005354,113
rssi,2024-04-02 14:31:11,e45f010a7b55,rasp0,-52.7,-49,9.27415764368926,118
rssi,2024-04-02 14:31:11,e45f010a7b55,rasp0,-52.4,-48,9.37229961108799,124
rssi,2024-04-02 14:31:12,e45f010a7b55,rasp0,-51.4,-47,9.36162379077476,130
rssi,2024-04-02 14:31:12,e45f010a7b55,rasp0,-50.2,-46,9.20651942918712,134
rssi,2024-04-02 14:31:13,e45f010a7b55,rasp0,-49.2,-47,8.95321171423976,140
rssi,2024-04-02 14:31:13,e45f010a7b55,rasp0,-50,-52,8.8090862182181,145
rssi,2024-04-02 14:31:14,e45f010a7b55,rasp0,-48.8,-46,8.44748483277715,150
rssi,2024-04-02 14:31:14,e45f010a7b55,rasp0,-50,-51,7.79743547584717,157
rssi,2024-04-02 14:31:15,e45f010a7b55,rasp0,-50.8,-50,7.33212111192934,161
rssi,2024-04-02 14:31:16,e45f010a7b55,rasp0,-49.5,-59,3.72155881318568,166
rssi,2024-04-02 14:31:16,e45f010a7b55,rasp0,-50.5,-59,4.6743983570081,172
rssi,2024-04-02 14:31:17,e45f010a7b55,rasp0,-51,-53,4.6475800154489,177
rssi,2024-04-02 14:31:17,e45f010a7b55,rasp0,-51.6,-53,4.47660585711988,182
rssi,2024-04-02 14:31:18,e45f010a7b55,rasp0,-52.5,-55,4.15331193145904,188
rssi,2024-04-02 14:31:18,e45f010a7b55,rasp0,-53.6,-58,4.00499687890016,193
rssi,2024-04-02 14:31:19,e45f010a7b55,rasp0,-54.3,-59,4.26731765867037,198
rssi,2024-04-02 14:31:20,e45f010a7b55,rasp0,-55.2,-55,3.24961536185438,204
rssi,2024-04-02 14:31:20,e45f010a7b55,rasp0,-55.8,-57,2.95972971738975,209
rssi,2024-04-02 14:31:21,e45f010a7b55,rasp0,-56.4,-56,2.24499443206436,215
rssi,2024-04-02 14:31:21,e45f010a7b55,rasp0,-56.7,-62,2.72213151776324,220
rssi,2024-04-02 14:31:22,e45f010a7b55,rasp0,-57,-62,3.09838667696593,225
rssi,2024-04-02 14:31:22,e45f010a7b55,rasp0,-57.6,-59,2.83548937575157,232
