name,time,addr,device,mean,median,rssi,sd
rssi,1685016862106000000,d74adea29cf7,rasp0,-68.2,-65,-69,12.097933707869291
rssi,1685016862969000000,d74adea29cf7,rasp0,-67.8,-65,-61,12.262136844775466
rssi,1685016863164000000,d74adea29cf7,rasp0,-70.7,-65,-79,11.081967334368027
rssi,1685016863627000000,d74adea29cf7,rasp0,-72.4,-65,-69,9.232551110067032
rssi,1685016864135000000,d74adea29cf7,rasp0,-69.5,-65,-58,8.73212459828649
rssi,1685016865143000000,d74adea29cf7,rasp0,-68.2,-65,-73,6.968500556073739
rssi,1685016866098000000,d74adea29cf7,rasp0,-68,-65,-61,7.14142842854285
rssi,1685016867110000000,d74adea29cf7,rasp0,-66.7,-65,-63,6.738694235532578
rssi,1685016869134000000,d74adea29cf7,rasp0,-67.3,-65,-80,7.576938695805846
rssi,1685016870171000000,d74adea29cf7,rasp0,-69.4,-65,-81,8.151073548925932
rssi,1685016872231000000,d74adea29cf7,rasp0,-70.5,-65,-80,8.743569065318807
rssi,1685016873643000000,d74adea29cf7,rasp0,-73.1,-65,-87,9.374966666607408
rssi,1685016875158000000,d74adea29cf7,rasp0,-74.1,-65.5,-89,10.42544963059148
rssi,1685016877104000000,d74adea29cf7,rasp0,-75.5,-66,-83,10.58536725862641
rssi,1685016878636000000,d74adea29cf7,rasp0,-75.2,-65.5,-55,11.106754701531855
rssi,1685016879630000000,d74adea29cf7,rasp0,-74.7,-66,-68,11.30530848760882
rssi,1685016880134000000,d74adea29cf7,rasp0,-73,-65.5,-44,14.15627069534911
rssi,1685016880594000000,d74adea29cf7,rasp0,-72.7,-65,-60,14.394790724425276
rssi,1685016881095000000,d74adea29cf7,rasp0,-71,-65,-63,14.436065946094871
rssi,1685016883117000000,d74adea29cf7,rasp0,-67.5,-65,-46,15.76863976378432
rssi,1685016883674000000,d74adea29cf7,rasp0,-64.3,-65,-48,16.149612998459126
rssi,1685016884633000000,d74adea29cf7,rasp0,-60.2,-65,-46,15.03196593929084
rssi,1685016886094000000,d74adea29cf7,rasp0,-58.5,-65,-72,12.41168803990819
rssi,1685016886598000000,d74adea29cf7,rasp0,-55.3,-65,-51,9.455686120002081
rssi,1685016888619000000,d74adea29cf7,rasp0,-55.5,-65,-57,9.468368391650168
rssi,1685016890126000000,d74adea29cf7,rasp0,-55.3,-65,-66,9.220086767487603
rssi,1685016890619000000,d74adea29cf7,rasp0,-57.2,-65,-63,8.63481325796916
rssi,1685016891099000000,d74adea29cf7,rasp0,-58,-65,-68,9.20869154657707
rssi,1685016891615000000,d74adea29cf7,rasp0,-57.4,-65,-57,9.0575934993794
rssi,1685016894131000000,d74adea29cf7,rasp0,-60.1,-65,-73,9.278469701410895
