name,time,addr,device,mean,median,rssi,sd
rssi,1685015682137000000,d74adea29cf7,rasp0,-69.3,-69,-72,12.95414991421668
rssi,1685015684163000000,d74adea29cf7,rasp0,-69.2,-69,-69,12.952219886953742
rssi,1685015684668000000,d74adea29cf7,rasp0,-70,-69,-85,13.638181696985855
rssi,1685015687143000000,d74adea29cf7,rasp0,-73.8,-69,-83,11.22319027727856
rssi,1685015687646000000,d74adea29cf7,rasp0,-72.9,-69,-60,11.911758896149637
rssi,1685015689151000000,d74adea29cf7,rasp0,-70.8,-69,-61,11.973303637676612
rssi,1685015689657000000,d74adea29cf7,rasp0,-67.1,-69,-54,10.82081327812286
rssi,1685015690629000000,d74adea29cf7,rasp0,-66.5,-69,-67,10.641898326896381
rssi,1685015691135000000,d74adea29cf7,rasp0,-67.1,-69,-57,9.893937537704591
rssi,1685015691640000000,d74adea29cf7,rasp0,-67,-69,-62,9.939818911831342
rssi,1685015693151000000,d74adea29cf7,rasp0,-65.7,-69,-59,10.05037312740179
rssi,1685015693675000000,d74adea29cf7,rasp0,-64.7,-69,-59,10.169070754006976
rssi,1685015694152000000,d74adea29cf7,rasp0,-62.1,-69,-59,7.660939890117922
rssi,1685015695158000000,d74adea29cf7,rasp0,-59.7,-69,-59,3.195309061734091
rssi,1685015696128000000,d74adea29cf7,rasp0,-60.3,-69,-66,3.716180835212409
rssi,1685015697142000000,d74adea29cf7,rasp0,-60.7,-69,-65,3.9761790704142084
rssi,1685015697648000000,d74adea29cf7,rasp0,-62.1,-69,-68,3.83275357934736
rssi,1685015698159000000,d74adea29cf7,rasp0,-62.5,-69,-71,4.4777226354476225
rssi,1685015699665000000,d74adea29cf7,rasp0,-62.3,-69,-55,4.754997371187496
rssi,1685015702145000000,d74adea29cf7,rasp0,-61.3,-69,-52,5.675385449465085
rssi,1685015702647000000,d74adea29cf7,rasp0,-62.5,-69,-71,6.296824596572466
rssi,1685015703661000000,d74adea29cf7,rasp0,-64,-69,-74,7.0285133563222315
rssi,1685015705202000000,d74adea29cf7,rasp0,-66,-69,-79,8.087026647662292
rssi,1685015707148000000,d74adea29cf7,rasp0,-68.4,-69,-83,9.14549069213894
rssi,1685015710177000000,d74adea29cf7,rasp0,-69,-69,-72,9.16515138991168
rssi,1685015710621000000,d74adea29cf7,rasp0,-68.8,-69,-63,9.271461589199408
rssi,1685015711128000000,d74adea29cf7,rasp0,-70.2,-69,-82,10.067770358922575
rssi,1685015712136000000,d74adea29cf7,rasp0,-70.4,-69,-73,10.101485039339513
rssi,1685015714151000000,d74adea29cf7,rasp0,-72.2,-69,-73,8.704022058795578
rssi,1685015714656000000,d74adea29cf7,rasp0,-73.8,-69,-68,5.844655678480984
rssi,1685015715629000000,d74adea29cf7,rasp0,-74.2,-69,-75,5.775811631277461
rssi,1685015717149000000,d74adea29cf7,rasp0,-75.8,-69,-90,7.467261881037788
rssi,1685015718165000000,d74adea29cf7,rasp0,-74.7,-69,-68,7.7207512587830465
rssi,1685015718667000000,d74adea29cf7,rasp0,-72.6,-69,-62,8.027452896155792
rssi,1685015719177000000,d74adea29cf7,rasp0,-71.6,-69,-62,8.63944442658207
rssi,1685015722144000000,d74adea29cf7,rasp0,-74.3,-69,-90,9.685556256612214
rssi,1685015723659000000,d74adea29cf7,rasp0,-74.3,-69,-82,9.685556256612214
rssi,1685015724167000000,d74adea29cf7,rasp0,-75.6,-69,-86,10.278132126023676
rssi,1685015725182000000,d74adea29cf7,rasp0,-75.6,-69,-73,10.278132126023676
rssi,1685015725673000000,d74adea29cf7,rasp0,-76.9,-69,-81,10.054352291420864
rssi,1685015726384000000,d74adea29cf7,rasp0,-76,-69,-66,10.573551910309043
rssi,1685015726629000000,d74adea29cf7,rasp0,-73.1,-69,-61,10.30970416646375
rssi,1685015727129000000,d74adea29cf7,rasp0,-74.5,-69,-82,10.471389592599447
rssi,1685015729645000000,d74adea29cf7,rasp0,-75.8,-69,-75,9.61041102138717
rssi,1685015731125000000,d74adea29cf7,rasp0,-78.7,-69,-91,9.381364506296512
rssi,1685015731625000000,d74adea29cf7,rasp0,-77.9,-69,-82,8.7
rssi,1685015733154000000,d74adea29cf7,rasp0,-76.3,-69,-66,9.252567211320326
rssi,1685015734671000000,d74adea29cf7,rasp0,-74.7,-69,-70,8.809653795694812
rssi,1685015735171000000,d74adea29cf7,rasp0,-75.9,-69,-85,9.299999999999999
rssi,1685015736930000000,d74adea29cf7,rasp0,-74.8,-69,-70,9.282241108697834
rssi,1685015737632000000,d74adea29cf7,rasp0,-75.3,-69.5,-71,8.922443611477744
rssi,1685015738136000000,d74adea29cf7,rasp0,-77,-70,-78,7.54983443527075
rssi,1685015739140000000,d74adea29cf7,rasp0,-75.5,-69.5,-67,7.88986691902975
rssi,1685015741135000000,d74adea29cf7,rasp0,-75.9,-70,-79,7.955501241279522
rssi,1685015741649000000,d74adea29cf7,rasp0,-73.3,-69.5,-65,6.753517601961218
rssi,1685015743159000000,d74adea29cf7,rasp0,-72.2,-70,-71,6.11228271597445
rssi,1685015743728000000,d74adea29cf7,rasp0,-72.9,-70,-73,5.752390807307862
rssi,1685015744779000000,d74adea29cf7,rasp0,-73.5,-70,-76,5.73149195236284
rssi,1685015745184000000,d74adea29cf7,rasp0,-72.7,-70,-77,4.495553358597805
rssi,1685015746129000000,d74adea29cf7,rasp0,-73.1,-70,-74,4.414748010928823
rssi,1685015746721000000,d74adea29cf7,rasp0,-73.3,-70,-73,4.360045871318328
rssi,1685015749159000000,d74adea29cf7,rasp0,-72.5,-70,-70,4.153311931459037
rssi,1685015753154000000,d74adea29cf7,rasp0,-72.5,-70,-67,4.153311931459037
rssi,1685015754167000000,d74adea29cf7,rasp0,-71.1,-70,-65,4.085339643163099
rssi,1685015754773000000,d74adea29cf7,rasp0,-70.6,-70,-60,5.0039984012787215
rssi,1685015755178000000,d74adea29cf7,rasp0,-70.2,-70,-67,5.114684741017769
rssi,1685015757344000000,d74adea29cf7,rasp0,-70.1,-70,-72,5.068530358989675
rssi,1685015757647000000,d74adea29cf7,rasp0,-69.3,-70,-68,4.69148164229596
rssi,1685015759169000000,d74adea29cf7,rasp0,-68.7,-70,-71,4.001249804748512
rssi,1685015759669000000,d74adea29cf7,rasp0,-68.9,-70,-76,4.3
rssi,1685015760717000000,d74adea29cf7,rasp0,-67.8,-70,-62,4.512205669071391
rssi,1685015761132000000,d74adea29cf7,rasp0,-69,-70,-82,6.212889826803627
rssi,1685015763153000000,d74adea29cf7,rasp0,-68.3,-70,-60,6.768308503607087
rssi,1685015764159000000,d74adea29cf7,rasp0,-69.3,-70,-75,6.94334213473598
rssi,1685015764662000000,d74adea29cf7,rasp0,-71.8,-70,-85,7.613146524269712
rssi,1685015768140000000,d74adea29cf7,rasp0,-72.4,-70,-73,7.445804187594515
rssi,1685015770637000000,d74adea29cf7,rasp0,-71.9,-70,-67,7.621679604916491
rssi,1685015771139000000,d74adea29cf7,rasp0,-71.1,-70,-60,8.371977066380438
rssi,1685015771641000000,d74adea29cf7,rasp0,-70.9,-70,-69,8.395832299420945
rssi,1685015773148000000,d74adea29cf7,rasp0,-71.1,-70,-78,8.537564055396599
rssi,1685015778152000000,d74adea29cf7,rasp0,-74.2,-70,-93,10.146920715172657
rssi,1685015781630000000,d74adea29cf7,rasp0,-73.5,-70,-75,9.82089608946149
rssi,1685015782180000000,d74adea29cf7,rasp0,-73.9,-70,-64,9.332202312423366
rssi,1685015782647000000,d74adea29cf7,rasp0,-73.2,-70,-68,9.484724561103501
rssi,1685015783655000000,d74adea29cf7,rasp0,-72.2,-70,-75,8.681013765684282
rssi,1685015784158000000,d74adea29cf7,rasp0,-71.5,-70,-66,8.868483523128406
rssi,1685015784660000000,d74adea29cf7,rasp0,-72.7,-70,-79,8.989438247187639
rssi,1685015786133000000,d74adea29cf7,rasp0,-73.1,-70,-64,8.490583018850943
rssi,1685015786637000000,d74adea29cf7,rasp0,-72.1,-70,-59,9.449338601193206
rssi,1685015788155000000,d74adea29cf7,rasp0,-72,-70,-77,9.391485505499118
rssi,1685015788665000000,d74adea29cf7,rasp0,-71.1,-70,-84,7.595393340703296
rssi,1685015791127000000,d74adea29cf7,rasp0,-68.4,-70,-48,10.11137972781163
rssi,1685015792147000000,d74adea29cf7,rasp0,-67.3,-70,-53,11.081967334368027
rssi,1685015793155000000,d74adea29cf7,rasp0,-65.7,-70,-52,11.983738982471206
rssi,1685015794663000000,d74adea29cf7,rasp0,-65.8,-70,-76,12.064824905484537
rssi,1685015795623000000,d74adea29cf7,rasp0,-66.6,-70,-74,12.314219423089714
rssi,1685015796126000000,d74adea29cf7,rasp0,-66,-70,-73,11.832159566199232
rssi,1685015797131000000,d74adea29cf7,rasp0,-68.6,-70,-90,13.8
rssi,1685015797632000000,d74adea29cf7,rasp0,-68.9,-70,-62,13.6194713553794
rssi,1685015798639000000,d74adea29cf7,rasp0,-67.5,-70,-63,13.433167906342867
rssi,1685015799654000000,d74adea29cf7,rasp0,-67.7,-70,-86,13.689777207829204
rssi,1685015800223000000,d74adea29cf7,rasp0,-71.3,-70,-84,12.73616896872839
rssi,1685015803151000000,d74adea29cf7,rasp0,-71.5,-70,-55,12.459935794377111
rssi,1685015803912000000,d74adea29cf7,rasp0,-74.3,-70,-80,10.798611021793498
rssi,1685015804164000000,d74adea29cf7,rasp0,-72.5,-70,-58,11.817360111293892
rssi,1685015804664000000,d74adea29cf7,rasp0,-72.3,-70,-72,11.807201192492656
rssi,1685015805202000000,d74adea29cf7,rasp0,-70.7,-70,-57,12.657408897558774
rssi,1685015807137000000,d74adea29cf7,rasp0,-66.7,-70,-50,12.23968953854631
rssi,1685015807642000000,d74adea29cf7,rasp0,-65.8,-70,-53,12.867012085173466
rssi,1685015808150000000,d74adea29cf7,rasp0,-65.2,-70,-57,13.12097557348538
rssi,1685015809161000000,d74adea29cf7,rasp0,-62.6,-70,-60,11.173182178770737
rssi,1685015809662000000,d74adea29cf7,rasp0,-60.4,-70,-62,8.616263691415208
rssi,1685015810166000000,d74adea29cf7,rasp0,-63.8,-70,-89,11.897898974188678
rssi,1685015811629000000,d74adea29cf7,rasp0,-61.2,-70,-54,10.870142593360955
rssi,1685015812136000000,d74adea29cf7,rasp0,-61,-69.5,-56,10.945318634009702
rssi,1685015812643000000,d74adea29cf7,rasp0,-61.1,-70,-73,11.04943437466371
rssi,1685015814159000000,d74adea29cf7,rasp0,-60.6,-69.5,-52,11.33313725320575
rssi,1685015815625000000,d74adea29cf7,rasp0,-61.9,-69,-63,10.774506949276148
rssi,1685015816127000000,d74adea29cf7,rasp0,-62.8,-69,-62,10.361467077590895
rssi,1685015817142000000,d74adea29cf7,rasp0,-64.8,-69,-77,10.961751684835777
rssi,1685015817650000000,d74adea29cf7,rasp0,-65.9,-69.5,-71,10.97679370308106
rssi,1685015818151000000,d74adea29cf7,rasp0,-67.2,-70,-75,11.205355862265153
rssi,1685015818745000000,d74adea29cf7,rasp0,-64.6,-69.5,-63,8.546344247688598
rssi,1685015819163000000,d74adea29cf7,rasp0,-65.3,-69,-61,7.912648102879339
rssi,1685015820170000000,d74adea29cf7,rasp0,-65.9,-69,-62,7.395268757793729
rssi,1685015820624000000,d74adea29cf7,rasp0,-67,-69,-84,9.011104260855047
rssi,1685015822130000000,d74adea29cf7,rasp0,-69.1,-69.5,-73,7.608547824650905
rssi,1685015822631000000,d74adea29cf7,rasp0,-69.5,-69,-67,7.379024325749306
rssi,1685015824147000000,d74adea29cf7,rasp0,-71.1,-69.5,-78,7.313685801290618
rssi,1685015826625000000,d74adea29cf7,rasp0,-70.7,-70,-73,7.08590149522275
rssi,1685015827129000000,d74adea29cf7,rasp0,-70.7,-70,-71,7.08590149522275
rssi,1685015827629000000,d74adea29cf7,rasp0,-71.1,-70,-79,7.422263805605403
rssi,1685015829141000000,d74adea29cf7,rasp0,-72.3,-70,-75,6.972087205421343
rssi,1685015831125000000,d74adea29cf7,rasp0,-73.5,-70,-73,5.869412236331676
rssi,1685015832135000000,d74adea29cf7,rasp0,-75.2,-70,-79,4.621688003316537
rssi,1685015832635000000,d74adea29cf7,rasp0,-75.5,-70,-87,5.239274758971894
rssi,1685015833144000000,d74adea29cf7,rasp0,-75.5,-70,-73,5.239274758971894
rssi,1685015835164000000,d74adea29cf7,rasp0,-76.7,-70,-79,4.473253849269009
rssi,1685015835626000000,d74adea29cf7,rasp0,-76.3,-70,-74,4.517742799230607
rssi,1685015836127000000,d74adea29cf7,rasp0,-77.2,-70,-82,4.66476151587624
rssi,1685015837425000000,d74adea29cf7,rasp0,-75.8,-70,-57,7.533923280734945
rssi,1685015837640000000,d74adea29cf7,rasp0,-74,-70,-61,8.62554346113913
rssi,1685015838649000000,d74adea29cf7,rasp0,-73.8,-70,-73,8.62322445492404
rssi,1685015839151000000,d74adea29cf7,rasp0,-74.8,-70,-83,9.042123644365853
rssi,1685015839654000000,d74adea29cf7,rasp0,-74.3,-70,-74,8.93364427319557
rssi,1685015840621000000,d74adea29cf7,rasp0,-71.7,-70,-61,8.63770802933278
rssi,1685015843645000000,d74adea29cf7,rasp0,-71.1,-70,-67,8.734414691323053
rssi,1685015845619000000,d74adea29cf7,rasp0,-70.4,-70,-72,8.345058418010026
rssi,1685015848701000000,d74adea29cf7,rasp0,-69.1,-70,-61,8.688498144098324
rssi,1685015850627000000,d74adea29cf7,rasp0,-67.6,-70,-67,7.552483035399682
rssi,1685015851133000000,d74adea29cf7,rasp0,-68.1,-70,-62,6.977822009767804
rssi,1685015851784000000,d74adea29cf7,rasp0,-71,-70,-90,9.121403400793104
rssi,1685015852148000000,d74adea29cf7,rasp0,-71.2,-70,-75,9.184770002564028
rssi,1685015852651000000,d74adea29cf7,rasp0,-69,-70,-61,8.717797887081348
rssi,1685015853660000000,d74adea29cf7,rasp0,-70.2,-70,-86,10.047885349664377
rssi,1685015855173000000,d74adea29cf7,rasp0,-72,-70,-79,9.848857801796104
rssi,1685015856121000000,d74adea29cf7,rasp0,-72.4,-70,-71,9.718024490605075
rssi,1685015856625000000,d74adea29cf7,rasp0,-72,-70,-68,9.808159868191384
rssi,1685015858132000000,d74adea29cf7,rasp0,-72,-70,-61,9.808159868191384
rssi,1685015859139000000,d74adea29cf7,rasp0,-70.8,-70,-55,11.00727032465361
rssi,1685015859648000000,d74adea29cf7,rasp0,-70.5,-70,-59,11.280514172678478
rssi,1685015860150000000,d74adea29cf7,rasp0,-67.4,-70,-59,9.635351576356722
rssi,1685015861121000000,d74adea29cf7,rasp0,-65.8,-70,-59,9.56869897112455
rssi,1685015862140000000,d74adea29cf7,rasp0,-66,-70,-63,9.486832980505138
rssi,1685015863146000000,d74adea29cf7,rasp0,-64.8,-70,-74,7.413501197140255
rssi,1685015863678000000,d74adea29cf7,rasp0,-63.7,-70,-68,5.883026432033091
rssi,1685015864155000000,d74adea29cf7,rasp0,-63.2,-70,-66,5.436910887627275
rssi,1685015865624000000,d74adea29cf7,rasp0,-63.9,-70,-75,6.378871373526825
rssi,1685015866636000000,d74adea29cf7,rasp0,-65.5,-70,-77,7.379024325749306
rssi,1685015867137000000,d74adea29cf7,rasp0,-67.9,-70,-79,7.475961476626267
rssi,1685015868147000000,d74adea29cf7,rasp0,-67.9,-70,-59,7.475961476626268
rssi,1685015868647000000,d74adea29cf7,rasp0,-68.1,-70,-61,7.2587877775838034
